,"nfeatures","nmatches","ngoodmatches","reproj_error","ex_time"
0,1915,1915,14,"0,4091571172","1,4109101295"
0,1858,1858,3,"0,4091571172","0,8625679016"
0,3129,3129,14,"3,2492343903","1,7823829651"
0,3095,3095,14,"2,1258046077","2,0473730564"
0,3180,3180,15,0,"1,8856451511"
0,3180,3180,14,"2,4629099369","4,914908886"
0,3173,3173,3,"2,4629099369","1,1486940384"
0,2833,2833,15,"1,5106067657","1,5726180077"
0,2860,2860,14,"0,3385340373","3,5052211285"
0,2880,2880,14,"1,3609127469","1,766461134"
0,2851,2851,15,"0,7645905813","1,5883479118"
0,2966,2966,2,"0,7645905813","1,1037988663"
0,2861,2861,13,0,"2,9399719238"
0,2912,2912,14,"16,6898565292","1,6004879475"
0,2963,2963,15,0,"1,604265213"
0,2940,2940,7,0,"1,2002179623"
0,3201,3201,15,"4,0157241821","2,0091891289"
0,3190,3190,15,0,"1,9005198479"
0,3207,3207,15,0,"1,9550290108"
0,3243,3243,15,0,"1,9159851074"
0,3209,3209,9,"74,4945334026","1,352905035"
0,3335,3335,17,0,"2,0411100388"
0,3359,3359,16,"1,7144695691","2,101402998"
0,3357,3357,17,"2,4613907678","2,1172730923"
0,3226,3226,16,"1,7733807997","1,9363081455"
0,3185,3185,10,"78,3540107727","1,0613760948"
0,2480,2480,15,0,"1,335296154"
0,2541,2541,16,"1,3767944336","1,3494689465"
0,2522,2522,15,0,"1,2938909531"
0,2500,2500,14,"1,0956122398","4,4602179527"
0,2484,2484,9,"56,984641552","0,9856541157"
0,2828,2828,15,0,"1,5516989231"
0,2800,2800,16,0,"2,2092380524"
0,2878,2878,15,"2,8484528065","1,5755119324"
0,2833,2833,14,"1,608001709","1,6974461079"
0,2826,2826,4,"1,608001709","0,9792408943"
0,2587,2587,15,"0,5052452087","5,7078471184"
0,2677,2677,16,"0,3941209793","1,4217541218"
0,2667,2667,16,"0,2685039838","1,5483410358"
0,2674,2674,4,"0,2685039838","1,095690012"
0,3124,3124,15,"0,2828826904","1,9026238918"
0,3190,3190,15,"1,285259819","1,9543001652"
0,3202,3202,17,"0,8806745211","1,9395151138"
0,3148,3148,16,"0,5471162796","1,9345331192"
0,3156,3156,4,"0,5471162796","1,0677888393"
0,2626,2626,15,"0,1400489807","1,432259798"
0,2622,2622,16,0,"1,4693980217"
0,2726,2726,15,"0,9515972137","1,4530630112"
0,2659,2659,16,"0,9349693298","1,4489729404"
0,2710,2710,4,"0,9349693298","0,9889070988"
0,2688,2688,15,"0,9859982597","1,5008640289"
0,2761,2761,15,"0,3149889537","1,4820761681"
0,2687,2687,15,"0,4557342529","1,5012800694"
0,2731,2731,5,"0,4557342529","0,9863960743"
0,2713,2713,15,"1,2269031525","1,487637043"
0,2684,2684,15,"0,7796424866","1,5160140991"
0,2759,2759,15,"0,1921310425","1,4837498665"
